1,congratul you can claim number vip row a ticket number c blu in concert in novemb or blu gift guarante call number to claim t c www smsco net cost number number max
1,thi is the number nd time we have tri to contact you you have won the number prize to claim just call number befor number t c stop sm number number ppm
1,urgent you are number guarante award is still unclaim call number now closingd number number number claimcod m number m number number number pmmorefrommobil number bremov mobypobox number l number yf
1,if you do not your prize will go to anoth custom t c at www t c biz number number p min polo ltd suit number london w number j number hl plea call back if busi
1,no number polyphon tone number you are mob everi week just txt pt number to number number st tone free so get txtin now and tell you are friend number p tone number repli hl number info
1,i do not know you and you do not know me send chat to number now and let u find each other onli number p messag rcvd hg suit number number land row w number j number hl ldn number year or over
1,send a logo number you are lover number name join by a heart txt love name number name number mobno eg love adam eve number to number yahoo pobox number w number wq txtno number no ad number p
1,hmv bonu special number pound of genuin hmv voucher to be won just answer number easi question play now send hmv to number more info www number percent real com
1,plea call our custom servic repres on number number number between number am number pm a you have won a guarante number cash or number prize
1,you are be contact by our date servic by someon you know to find out who it is call from a land line number pobox number w number tg number p
1,number number number uk break accommodationvouch term condit appli number claim you mustprovid your claim number which is number
1,you have an import custom servic announc from premier call freephon number number number now
1,you are award a sipix digit camera call number from landlin deliveri within number day t c box number m number bp number yr warranti number ppm number p p number number
1,plea call our custom servic repres on freephon number number number between number am number pm a you have won a guarante number cash or number prize
1,you are a winner you have been special select number receiv number cash or a number holiday flight inc speak to a live oper number claim number
0,hey sorri i didntgiv ya a a bellearli hunni just been in bedbut mite go number thepub l number tr if uwana mt up load a love jenxxx
0,are you comingdown later
0,hey hey wereth monkeespeopl say we monkeyaround how do you gorgeou howu doin foundurself a jobyet sausag love jen xxx
0,cha quiteamuz that iscool babe probpop in cu satthen hunni number brekki love jen xxx psxtra lrg portion number me plea
0,hey babe far number spun out number spoke at da mo dead number da wrld been sleep on da sofa all day had a cool nytho tx number fonin hon call number mwen i am bk frmcloud number j x
0,cheer you tex mecaus you werebor yeah okden hunni r uin wk sat isound is likeyour havin gr number fun j keep updat countinlot of lovem xxxxx
0,ey calm downon theacus itxt you co iwana know wotu r doin at thew end haventcn you in age ring me if you are up number neth sat love j xxx
0,yeh i am def up number someth sat just got pay number day i havbeen given a number pay rise number my work havebeen made preschoolco ordin number i am feelingood love
0,hi it kate it wa love to see you tonight and ill phone you tomorrow i got to sing and a guy gave me hi card xxx
0,think of you x
0,me too have a love night xxx
0,hey hun onbu goin number meet him he want number go out number a meal but i donyt feel like it cuz have number get last bu home but he sweet latelyxxx
0,hi mate it rv did you hav a nice hol just a messag number say hello coz have not sent you number in age start drive so stay off road rvx
0,i am fine babe are not been up number much though saw scari movi yest it quit funni want number mrw afternoon at town or mall or sumthin xx
0,i notic you like look in the shit mirror you are turn into a right freak
0,i am late tellmiss i am on my way
0,been up to ne thing interest did you have a good birthday when are you wrking nxt i start uni today
0,i am gonnamissu so much i would say il send you a postcard butther abouta much chanc of merememberin asther is ofsi not breakin hi contract love yaxx
0,thanx number the time we have spent number geva it bin mint you are my babi and all i want is you xxxx
0,you stayin out of troubl stranger saw dave the other day he is sort now still with me bloke when you gona get a girl mr you are mum still think we will get number getha
0,thanx number puttin da fone down on me
0,i know dat feelin had it with pete wuld get with them nuther place nuther time mayb
0,you number
0,thanx you darlin i am cool thanx a few birthday drink number nite number morrow off take care c you soon xxx
0,hiya comin number bristol number st week in april le got off rudi on new yr eve but i wa snore they were drunk you bak at colleg yet my work send ink number bath
0,sez how is you de arab boy hope you r all good give my love number evri number love ya eshxxxxxxxxxxx
0,thing r good thanx got exam in march i have done no revis is fran still with boyf i have got to interviw number exet bit worri x
0,i love you number babe r you sure everyth is alrit is he be an idiot txt bak girli
0,i love you soo much you do not understand how special you r number me ring you number morrow love you xxx
0,not much no fight it wa a good nite
0,jade it paul y did not you txt me do you rememb me from barm i want number talk number you txt me
0,look at ami ure a beauti intellig woman and i like you a lot i know you do not like me like that so do not worri
0,get ticket number walsal tue number th march my mate is get me them on sat ill pay my treat want number go txt bak terri
0,alrit jod how is the revis goin keri bin doin a smidgin n e way you want to cum over after colleg xx
0,wot about on wed nite i am number then but onli til number
0,pete is thi your phone still it jenni from colleg and leann what are you up to now
0,sorri about that thi is my mate phone and i did not write it love kate
0,have you finish work yet
0,hmm yeah if your not too groov out and i am look forward to my pound special
0,thank god they are in bed
0,hey do you fanci meetin me at number at cha hav a lil beverag on me if not txt or ring me and we can meet up l number r quit tire got in at number v pist love pete x x x
0,i am reali soz imat my mum number nite what about number moro
0,hi darlin i am on helen fone i am go to b up the princ number nite plea come up tb love kate
0,er enjoyin indian at the mo yep sall good hehe how is bout you shexi pete xx
0,no it wa cancel yeah babi well that sound import so i understand my darlin give me a ring later on thi fone love kate x
0,hi darlin it kate are you up for doin somethin tonight i am go to a pub call the swan or someth with my parent for one drink so phone me if you can
0,i am in inperialmus listen number the weirdest track ever by leafcutt john sound like insect be molest someon plumb remix by evil men on acid
0,hi darlin how wa work did you get into troubl ijust talk to your mum all morn i had a realli good time last night i am goin out soon but call me if you can
0,hi darlin i am missin you hope you are have a good time when are you back and what time if you can give me a call at home jess xx
0,hi babe you r most like to be in bed but i am so sorri about tonight i realli want to see you tomorrow so call me at number love me xxx
0,hi i am have the most relax time ever we have to get up at number am everi day wa the parti good the other night i get home tomorrow at number ish
0,oh fuck juswok up in a bed on a boatin the dock slept wid number year old spinout giv you da gossip l number r xxx
0,boo babe you enjoyin yourjob you seem number b gettin on well hunni hope ure ok take care i willspeak number u soonlot of lovem xxxx
0,hello you call wen you finish wrk i fanci meetin up wiv you all tonit a i need a break from dabook did number hr last nite number today of wrk
0,alrit hunni wot you up number number nite did not end up goin down town ju da pub instead ju chillin at da mo in me bedroom love jen xxx
0,you will switch your fone on dammit
0,hi darlin i cantdo anythingtomorrow a mypar aretak me outfor a meal when are you free katexxx
0,not enufcredeit tocal shall ileav uni at number get a bu to yor hous
0,pete can you plea ring meiv hardli gotani credit
0,can i plea come up now imin town dontmatt if urgoin outl number r just reallyne number docd plea dontpleas dontignor mycal you no thecd isv import tome number number moro
0,ill be at your in about number min but look out for me
0,hi darlin did youphon me i am athom if youwanna chat
0,wot you want to do then missi
0,sari just need tim in the bollox it hurt him a lot so he tol me
0,how are you i have miss you i have not been up number much a bit bore with the holiday want number go bak number colleg sad is not it xx
0,how you doin babi girl hope you are okay everi time i call ure phone is off i miss you get in touch
0,ill b down soon
0,hello hello hi lou sorri it took so long number repli i left mobil at friend in lancast just got it bak neway i am sorri i could not make you are b woulday number hun
0,oh yeah and hav a great time in newquay send me a postcard number look after all the girl while i am gone you know the number im talkin bout xx
0,cheer lou yeah wa a goodnit shame you neva came c ya gailxx
0,wot you up number thout you were go to call me txt bak love k
0,number celebr my b woulday y el
0,fine if that is the way you feel that is the way it gota b
0,my new year eve wa ok i went to a parti with my boyfriend who is thi si then hey
0,i have no money number steve mate
0,i am go to miss you so much
0,jane babe not goin number wrk feel ill after lst nite fone in alreadi cover number me chuck
0,hiya do you like the hlday pic look horribl in them so took mo out how is the camp amrca thing speak soon serena
0,hellogorg how is you my fone wa on charg lst nitw wen you texd me hopeu ad a nice wkend a i am sure you did lookin number ward number c in you number mrw love jaz
0,i realli need number kiss you i miss you my babi from you are babi number eva
0,alrit sam it nic just checkin that thi is you are number so is it t b
0,piss is talk is someon that realis you that point thi at is it now read it backward
0,you goin out number nite
0,okay name you are price a long a it legal wen can i pick them up y you ave x am xx
0,where wuld i be without my babi the thought alon mite break me and i do not want to go crazi but everyboy need hi ladi xxxxxxxx
0,hey no i ad a crap nite wa borin without ya number boggi with me you bore biatch thanx but you wait til nxt time il ave ya
0,hello drivbi number quit edrunk sorri iff pthi make no senrd dnot no how dancc number drum n basq ihav fun number nhite x ro xxxxxxx
0,hi it kate how is your even i hope i can see you tomorrow for a bit but i have to bloodi babyjontet txt back if you can xxx
0,who are you see
0,ok i am not sure what time i finish tomorrow but i want to spend the even with you co that would be vewi vewi lubli love me xxx
0,oh that is late well have a good night and i will give you a call tomorrow iam now go to go to sleep night night
0,cheer for the messag zogtoriu i have been stare at my phone for an age decid whether to text or not
0,i can not wait for cornwal hope tonight is not too bad a well but it is rock night shite anyway i am go for a kip now have a good night speak to you soon
0,hi babe it me thank for come even though it did not go that well i just want my bed hope to see you soon love and kiss xxx
0,just gettin a bit arti with my collag at the mo well tryin number ne way got a roast in a min love i shall enjoy that
0,my no in luton number ring me if you are around h
0,hey there babe how you doin wot you up number number nite love anni x
0,si como no listen number the plaid album quit gd the new air number which is hilari also bought braindanc a comp ofstuff on aphex is abel you hav number hear it c you sn xxxx
0,hi darlin i have just got back and i had a realli nice night and thank so much for the lift see you tomorrow xxx
0,i hope you arnt piss off but id would realli like to see you tomorrow love me xxxxxxxxxxxxxx
0,so is th gower mate which is where i am how r you man all is good in wale ill b back morrow c you thi wk who wa the messag number random
0,hope you are not have too much fun without me see you tomorrow love jess x
0,ah poor babi hope urfeel bettersn love probthat overdos of work hey go care spoke number you sn lot of lovejen xxx
0,hey j r you feel ani better hopeso hunni i amnow feelin ill ithink i may have tonsolitusaswel damn iam layin in bedreal bore lotsof love me xxxx
0,wot you up number j
0,hi babe uawak feellikw shit justfound out via alett thatmum gotmarri number thnov behind ourback fuckinnic selfish deviousbitch anyway i l call you
0,shit babe thasa bit mess up yeh she shudvetold you did urgran know neway illspeak number u number moro wen i am not asleep
0,hey kate hope you are ok will give you a buz wedlunch go outsomewher number adrink in town cud go number watershd number a bit peopl fromwrk will bthere love petexxx
0,petey boy wherear you me and all your friendsar in thekingshead come down if you canlov nic
0,aww you must be nearli dead well jez iscom over todo some workand that whilltak forev
0,alright babe justthought i would sayhey how you doin nearli the endof me wk offdam nevamind we will have number hook up sn if uwant m number lovejen x
0,right it wa not you who phone it wa someon with a number like your
0,y where you at dogbreath it just sound like jan c that is al
0,r you sam p in eachoth if we meet we can go number my hous
0,babe i think i got you are brolli i left it in english wil bring it in number mrw number you love franxx
0,what time you wrkin
0,hey girl how r you hope you r well me an del r bak again long time no c give me a call sum time from lucyxx
0,i have a date on sunday with will
0,hi the way i wa with you number day is the normal way thi is the real me you are uniqu i hope i know you number the rest of mylif hope you find wot wa lost
0,hi hun i am not comin number nite tell everi number i am sorri number me hope you ava goodtim oli rang melnit ifink it mite b sort but il explain everythin on mon l number r x
0,thanx number number day you r a goodmat i think you are rite sari asusu number you cheer me up love you franyxxxxx
0,hey darlin i can pick you up at colleg if you tell me wen where number mt love pete xx
0,happi new year my no number man
0,alrit
0,wot you up number you weirdo
0,you have not lost me ill alway b here number u i did not intend number hurt you but i never knew how you felt about me when iwa marin that is what itri number tell urmom i careabout you
0,wot is you up number then bitch
0,pleassssssseeeee tel me v avent done sportsx
0,no got new job at bar in airport on satsgettin number number per hour but mean no lie in keep in touch
0,i am just wonder what your do right now
0,i love you number my littl poci bell i am sorri but i love you
0,hello peach my cake tast lush
0,thanx number today cer it wa nice number catch up but we ave number find more time more often oh well take care c you soon c
0,pick you are fone up now you dumb
0,there the size of eleph tablet you shove um up you are as
0,i walk an hour number c you doe not that show i care y will not you believ i am seriou
0,tri neva mate
0,i am cool ta love but v tire number becaus i have been doin load of plan all wk we have got our social servic inspect at the nurseri take care spoke sn x
0,sound better than my even i am just do my costum i am not sure what time i finish tomorrow but i will txt you at the end
0,oh ok i did not know what you meant yep i am babi jontin
0,awww dat is sweet we can think of someth to do he he have a nice time tonight ill probabl txt you later co i am lone xxx
0,cud you tell peopl i am gona b a bit l number co number buse hav gon past co they were full i am still waitin number number pete x
0,sorri i am stil fuck after last nite went tobe at number got up number work at number
0,how are you babe hope your do ok i had a shit night sleep i fell asleep at number i am knacker and i am dread work tonight what are thou upto tonight x
0,ok darlin i supos it wa ok i just worri too much i have to do some film stuff my mate and then have to babysit again but you can call me there xx
0,mmm that is better now i got a roast down me i would b better if i had a few drink down me number good indian
0,yo yo yo byatch whassup
0,hi jon pete here i have bin number spain recent hav sum dinero left bill said you or you are arent mayb interest in it i hav number number pe so around number tb jame
0,ello babe you ok
0,hi juan i am come home on fri hey of cours i expect a welcom parti and lot of present ill phone you when i get back load of love nicki x x x x x x x x x
0,hi my darlin i am on my way to london and we have just been smash into by anoth driver and have a big dent i am realli miss you what have you been up to xxx
0,hi babi i am cruisin with my girl friend what r you up number give me a call in and hour at home if that is alright or fone me on thi fone now love jenni xxx
0,gran onlyfound out afew day ago cusoon honi
0,cheer for callin babe sozi culdnt talkbut i wannatel you detail later wenwecan chat properli x
0,hey da cool iknow all number wellda peril of studentfinanci crisi spoke number you l number r
0,wot student discount can you get on book
0,none nowher ikno doesdiscount shitinnit
0,what are youdo later sar xxx
0,i am on gloucesterroad what are uup to later
0,i am at arestaur eat squid i will be out about number number want to dosometh or is that to late
0,hi miss your call and my mumha beendrop red wine all over theplac what is your adress
0,al he doe is moan at me if n e thin goe wrong it my fault al de argument r my fault fed up of him of himso y bother hav number go thanx xx
0,now you sound like manki scous boy steve like i is travel on da bu home wot ha you inmind number recreat di eve
0,do you want number meet up number morro
0,hey mate how is you honey wouldid you ave good holiday gimmi de go x
0,ding me on ya break fassyol blacko from londn
0,ill call you number mrw at ninish with my address that icki american freek will not stop callin me number bad jen k eh
0,hi neva worri bout da truth coz the truth will lead me number you are heart it is the least a uniqu person like you deserv sleep tight or morn
0,you r the most beauti girl i have ever seen you r my babi come and c me in the common room
0,when the first strike is a red one the bird antelop begin toplay in the fieldof selfindepend believ thi the flower of content will grow random
0,that is alrit girl you know gail is neva wrong take care sweet and do not worri c you l number tr hun love yaxxx
0,do not b late love mum
0,where
0,hi petey noi am ok just want number chat coz avent spoken number you number a long time hope you are doin alrit have good nit at j love ya am x
0,oh rite well i am with my best mate pete who i went out with number a week now were number geva again it been longer than a week
0,thank you it better work out becaus i will feel use otherwis
0,nah i am goin number the wrk with j wot bout you
0,i am sorri bout last nite it wa not you are fault it wa me spous it wa pmt or sumthin you number give me i think you shldxxxx
0,lmao nice number
0,nite nite pocay wocay love you more than n e thing number eva i promis ring you number morrowxxxx
0,me number babe i feel the same let u just number get about it both tri cheer up not fit soo muchxxlov you locaxx
0,fran i decid number go n e way i am complet broke an knacker i got up bout number c you number mrw love janx p s thi is my dad fone no credit
0,ceri you rebel sweet dreamz me littl buddi c ya number moro who need bloke
0,g w r
0,yeah probabl but not sure ilol let you know but person i wuldnt bother then again if you are goin to then i mite a well
0,no befor thursday
0,hi darlin i finish at number do you number number pick me up or meet me text back on thi number love kate xxx
0,hi darlin i hope you had a nice night i wish i had come cannot wait to see you love fran p i want dirti anal sex and i want a number man gang bang
0,hello darlin i have finish colleg now so txt me when you finish if you can love kate xxx
0,have you had a good day mine wa realli busi are you up to much tomorrow night
0,hi it me you are probabl have too much fun to get thi messag but i thought id txt you co i am bore and jame ha been fart at me all night
0,make that number number fuck sake x
0,zoe it just hit me number i am fuck shitin myself il defo tri my hardest number cum number morow love you million lekdog
0,we regret to inform you that the nh ha made a mistak you were never actual born plea report number yor local hospit number b termin we r sorri number the inconveni
0,no prob hon how you doinat the mo
0,yeh indian wa nice though it did kane me off a bit he he we shud go out number a drink sometim soon mite hav number go number da work number a laugh soon love pete x x
0,hi it kate can you give me a ring a soon a possibl xxx
0,hi it jess i do not know if you are at work but call me when you can i am at home all eve xxx
0,hi babe i am at home now want to do someth xx
0,hi babi i have just got back from work and i wa want to see you allday i hope i did not piss you off on the phone today if you are up give me a call xxx
0,number th of juli
0,hi babi i am sat on the bloodi bu at the mo and i will not be home until about number number want to do somethin later call me later ortxt back jess xx
0,bugi oso near wat
0,go until jurong point crazi avail onli in bugi n great world la e buffet cine there got amor wat
0,i do not know until when let u go learn pilat
0,den onli weekday got special price haiz cannot eat liao cut nail oso muz wait until i finish drivin wat lunch still muz eat wat
0,meet after lunch la
0,yunni i am walk in citylink now faster come down me veri hungri
0,number night we nt stay at port step liao too ex
0,hey pple money number or money number for number night excel locat wif breakfast hamper
0,yun ah the ubi one say if wan call by tomorrow call number look for iren ere onli got bu number number number number number number ubi cre ubi tech park number ph for number st number wkg day n
0,hey tomorrow mayb can meet you at yck
0,oh i ask for fun haha take care
0,we are suppos to meet to discus about our trip thought xuhui told you in the afternoon thought we can go for lesson after that
0,i can but it will tell quit long co i have not finish my film yet
0,haha can but i am have dinner with my cousin
0,oh kay on sat right
0,i need coz i never go befor
0,hey next sun number there is a basic yoga cours at bugi we can go for that pilat intro next sat tell me what time you r free
0,i am go to sao mu today will be done onli at number
0,hey gal you all want to meet number dinner at note
0,jo ask if you wana meet up
0,haiyoh mayb your hamster wa jealou of million
0,is your hamster dead hey so tomorrow i meet you at number pm orchard mrt
0,hey i have book the pilat and yoga lesson alreadi haha
0,yup i have not been there befor you want to go for the yoga i can call up to book
0,k must book a not huh so go for yoga basic on sunday
0,hey so thi sat are we go for the intro pilat onli or the kickbox too
0,sat right okay thank
0,yup from what i remb i think should be can book
0,book which lesson then you messag me i will call up after work or sth i am go to get spec my membership is px number
0,we can go number e normal pilat after our intro
0,sun ah thk mayb can if dun have anythin on thk have to book e lesson e pilat is at orchard mrt you noe hor
0,thk shld b can ya i wana go number lesson haha can go for one whole stretch
0,sound gd haha can wah you yan jiu so fast liao
0,wah oki oki muz make use of e unlimit haha
0,kaiez enjoy you are tuition gee thk e second option sound beta i will go yan jiu den messag you
0,k i yan jiu liao sat we can go number bugi vill one frm number to number den hop to parco number nb sun can go cine frm number to number den hop to orc mrt number hip hop at number
0,oki i will go yan jiu too we can skip ard oso go cine den go mrt one blah blah blah
0,nope juz off from work
0,oh oh wast den muz chiong on sat n sun liao
0,haha sound crazi do not know can tahan anot
0,hmmm thk sure got time to hop ard ya can go number free about muz call you to discus liao
0,oh i wa thkin of goin yogasana at number den no nd to go at number den can rush to parco number nb oki lor you call me when readi
0,after my work ah den number plu lor you workin oso rite den go orchard lor no other place to go liao
0,aiyo you alway c our ex one i do not know about mei she haven repli first time you repli so fast y so lucki not workin huh got bao by you are sugardad ah gee
0,ya i am referin to mei is ex wat no ah waitin number you to treat somebodi shld b rich liao so gd den you dun have to work frm tomorrow onward
0,oh oh den muz chang plan liao go back have to yan jiu again
0,hey thk we juz go accordin to wat we discus yest lor except no kb on sun co there is nt much lesson to go if we attend kb on sat
0,den wat will e schedul b lk on sun
0,eh den sat you book e kb liao huh
0,yup hey then one day on fri we can ask miwa and jiayin take leav go karaok
0,yup ok i go home look at the time then i messag again xuhui go to learn on number nd may too but her lesson is at number am
0,hey i book the kb on sat alreadi what other lesson are we go for ah keep your sat night free we need to meet and confirm our lodg
0,hey are you go to quit soon xuhui and i work till end of the month
0,oh ya got hip hop open haha i wa think can go for jazz then zoom to cine actual tonight i am free leh and there is a kb lesson tonight
0,hey so what is the plan thi sat
0,can call me at number number to make sure dat i have woken up
0,hey i will be late ah meet you at number
0,hey tomorrow meet at bugi number
0,ha then we must walk to everywher cannot take tram my cousin said can walk to vic market from our hotel
0,haha yup hope we will lose a few kg by mon after hip hop can go orchard and weigh again
0,hey i have book the number lesson on sun liao
0,hmmm guess we can go number kb n power yoga haha do not know we can tahan power yoga anot thk got lo oso forgot liao
0,oh oki lor we go on sat
0,oh haha den we shld had went today too gee nevermind la kaiez i dun mind goin jazz oso scare hiphop open cannot catch up
0,i dun thk i will quit yet hmmm can go jazz yogasana oso can we can go meet them after our lesson den
0,aiyo her lesson so earli i am still sleepin haha oki you go home liao den confirm w me lor
0,i am nt goin got somethin on unless they meetin number dinner lor haha i wonder who will go it is time
0,wa you are openin sentenc veri formal anyway i am fine too juz tt i am eatin too much n puttin on weight haha so anythin special happen
0,thk some of them find wtc too far weiyi not goin e rest i do not know yet r you are goin number dinner den i might b abl to join
0,i am eatin now lor but goin back to work soon e mountain deer show huh i watch befor liao veri nice
0,goin to workout lor muz lose e fat
0,yupz i have oredi book slot number my weekend liao
0,i noe la you wana pei bf oso rite k lor other day den
0,you meet other fren dun wan meet me ah muz b a guy rite
0,oh icic k lor den meet other day
0,haha where got so fast lose weight thk muz go number a month den got effect gee later we go aust put bk e weight
0,you attend you are drive lesson how mani time a wk n which day
0,ay wana meet on sat wkg on sat
0,shop eh ger i toke about syd leh haha
0,it is onli money number ard rest all ard money number at least which is price number number bedrm money number
0,hmm bad news hype park plaza money number studio taken onli left number bedrm money number
0,okay i book all alreadi includ the one at bugi
0,yun ah now wkg where by the way if go nu sc wana specialis in wad
0,hey you still want to go for yogasana coz if we end at cine then can go bath and hav the steam bath
0,hey we can go jazz power yoga hip hop kb and yogasana
0,can meh thgt some will clash realli ah i dun mind i dun seen to have lost ani weight gee
0,oh lk tt den we take e one tt end at cine lor dun wan yogasana oso can
0,wa you so effici gee thanx
0,hmmm mayb can tri e shoppin area one but forgot e name of hotel
0,huh hyde park not in mel ah opp got confus anyway if tt is e best choic den we juz have to take it
0,i onli work from mon to thur but sat i cannot leh book liao which other day you free
0,until number lor ya can go number dinner togeth
0,mon oki lor haha best is cheap n gd food la ex oso oki depend on whether wana eat western or chine food den which you prefer
0,chinatown got porridg claypot rice yam cake fishhead beehoon either we eat cheap den go cafe n tok or go nydc or somethin
0,today i am not workin but not free oso gee thgt you workin at you are fren is shop
0,my fri ah oki lor goin number my drivin den go shoppin after tt
0,hey great deal farm tour number am to number pm money number pax money number deposit by number may
0,haha but no money leh later got to go for tuition haha and look for empti slot for drive lesson
0,my tuition is at number hm we go for the number to number one do you mind
0,hey what time is your drive on fri we go for evalu on fri
0,nevermind i am go to wear my sport shoe anyway i am go to be late leh
0,hey are we go for the lo lesson or gym
0,okay we wait ah
0,hey come onlin use msn we are all there
0,oh yah we never cancel leh haha
0,k did you call me just now ah
0,okay lor wah like that def they will not let u go haha what did they say in the term and condit
0,okay lor will they still let u go a not ah coz they will not know until later we drop our card into the box right
0,you want to go
0,kay sinc we are out alreadi
0,haha okay today weekend leh
0,haha they cannot what at the most tomorrow forfeit haha so how
0,hey whi do not we just go watch x men and have lunch haha
0,haha realli oh no how then will they deduct your lesson tomorrow
